Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,6/23/2026, 07:02:04 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,20,4,1000,20
Success Count,0,0,0,0
Error Count,20,4,1000,20
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
550,EC6389273,BOM_CONSUMED,1171,PRIMARY_Item483_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item483_Location 20 does not exist in ( bom_produced.bom_id),
551,EC6389273,BOM_CONSUMED,1173,BOM4_Item508_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item508_Location 20 does not exist in ( bom_produced.bom_id),
552,EC6389273,BOM_CONSUMED,1175,BOM1_Item540_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item540_Location 20 does not exist in ( bom_produced.bom_id),
553,EC6389273,BOM_CONSUMED,1178,BOM5_Item572_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item572_Location 20 does not exist in ( bom_produced.bom_id),
554,EC6389273,BOM_CONSUMED,1180,BOM2_Item604_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item604_Location 20 does not exist in ( bom_produced.bom_id),
555,EC6389273,BOM_CONSUMED,1183,BOM6_Item636_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item636_Location 20 does not exist in ( bom_produced.bom_id),
556,EC6389273,BOM_CONSUMED,1186,BOM3_Item661_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item661_Location 20 does not exist in ( bom_produced.bom_id),
557,EC6389273,BOM_CONSUMED,1188,BOM3_Item668_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item668_Location 20 does not exist in ( bom_produced.bom_id),
558,EC6389273,BOM_CONSUMED,1191,PRIMARY_Item693_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item693_Location 20 does not exist in ( bom_produced.bom_id),
559,EC6389273,BOM_CONSUMED,1194,BOM4_Item725_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item725_Location 20 does not exist in ( bom_produced.bom_id),
560,EC6389273,BOM_CONSUMED,1195,BOM1_Item757_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item757_Location 20 does not exist in ( bom_produced.bom_id),
561,EC6389273,BOM_CONSUMED,1198,BOM5_Item789_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item789_Location 20 does not exist in ( bom_produced.bom_id),
562,EC6389273,BOM_CONSUMED,1199,BOM2_Item821_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item821_Location 20 does not exist in ( bom_produced.bom_id),
563,EC6389273,BOM_CONSUMED,1202,BOM6_Item846_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item846_Location 20 does not exist in ( bom_produced.bom_id),
564,EC6389273,BOM_CONSUMED,1203,BOM6_Item853_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item853_Location 20 does not exist in ( bom_produced.bom_id),
565,EC6389273,BOM_CONSUMED,1205,BOM3_Item878_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item878_Location 20 does not exist in ( bom_produced.bom_id),
566,EC6389273,BOM_CONSUMED,1208,PRIMARY_Item910_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item910_Location 20 does not exist in ( bom_produced.bom_id),
567,EC6389273,BOM_CONSUMED,1209,BOM4_Item942_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item942_Location 20 does not exist in ( bom_produced.bom_id),
568,EC6389273,BOM_CONSUMED,1211,BOM1_Item974_Location 20,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item974_Location 20 does not exist in ( bom_produced.bom_id),
569,EC6389273,BOM_CONSUMED,1212,BOM3_Item010_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item010_Location 21 does not exist in ( bom_produced.bom_id),
570,EC6389273,BOM_CONSUMED,1215,PRIMARY_Item035_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item035_Location 21 does not exist in ( bom_produced.bom_id),
571,EC6389273,BOM_CONSUMED,1219,PRIMARY_Item042_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item042_Location 21 does not exist in ( bom_produced.bom_id),
572,EC6389273,BOM_CONSUMED,1222,BOM4_Item067_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item067_Location 21 does not exist in ( bom_produced.bom_id),
573,EC6389273,BOM_CONSUMED,1223,BOM4_Item074_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item074_Location 21 does not exist in ( bom_produced.bom_id),
574,EC6389273,BOM_CONSUMED,1226,BOM1_Item099_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item099_Location 21 does not exist in ( bom_produced.bom_id),
575,EC6389273,BOM_CONSUMED,1227,BOM5_Item131_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item131_Location 21 does not exist in ( bom_produced.bom_id),
576,EC6389273,BOM_CONSUMED,1230,BOM2_Item163_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item163_Location 21 does not exist in ( bom_produced.bom_id),
577,EC6389273,BOM_CONSUMED,1232,BOM6_Item195_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item195_Location 21 does not exist in ( bom_produced.bom_id),
578,EC6389273,BOM_CONSUMED,1234,BOM3_Item220_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item220_Location 21 does not exist in ( bom_produced.bom_id),
579,EC6389273,BOM_CONSUMED,1237,BOM3_Item227_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item227_Location 21 does not exist in ( bom_produced.bom_id),
580,EC6389273,BOM_CONSUMED,1240,PRIMARY_Item252_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item252_Location 21 does not exist in ( bom_produced.bom_id),
581,EC6389273,BOM_CONSUMED,1242,PRIMARY_Item259_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item259_Location 21 does not exist in ( bom_produced.bom_id),
582,EC6389273,BOM_CONSUMED,1245,BOM4_Item284_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item284_Location 21 does not exist in ( bom_produced.bom_id),
583,EC6389273,BOM_CONSUMED,1246,BOM1_Item316_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item316_Location 21 does not exist in ( bom_produced.bom_id),
584,EC6389273,BOM_CONSUMED,1249,BOM5_Item348_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item348_Location 21 does not exist in ( bom_produced.bom_id),
585,EC6389273,BOM_CONSUMED,1250,BOM2_Item380_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item380_Location 21 does not exist in ( bom_produced.bom_id),
586,EC6389273,BOM_CONSUMED,1252,BOM6_Item405_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item405_Location 21 does not exist in ( bom_produced.bom_id),
587,EC6389273,BOM_CONSUMED,1255,BOM6_Item412_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item412_Location 21 does not exist in ( bom_produced.bom_id),
588,EC6389273,BOM_CONSUMED,1256,BOM3_Item437_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item437_Location 21 does not exist in ( bom_produced.bom_id),
589,EC6389273,BOM_CONSUMED,1257,BOM3_Item444_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item444_Location 21 does not exist in ( bom_produced.bom_id),
590,EC6389273,BOM_CONSUMED,1259,PRIMARY_Item469_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item469_Location 21 does not exist in ( bom_produced.bom_id),
591,EC6389273,BOM_CONSUMED,1263,BOM4_Item501_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item501_Location 21 does not exist in ( bom_produced.bom_id),
592,EC6389273,BOM_CONSUMED,1265,BOM1_Item533_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item533_Location 21 does not exist in ( bom_produced.bom_id),
593,EC6389273,BOM_CONSUMED,1268,BOM5_Item565_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item565_Location 21 does not exist in ( bom_produced.bom_id),
594,EC6389273,BOM_CONSUMED,1271,BOM2_Item590_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item590_Location 21 does not exist in ( bom_produced.bom_id),
595,EC6389273,BOM_CONSUMED,1273,BOM2_Item597_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item597_Location 21 does not exist in ( bom_produced.bom_id),
596,EC6389273,BOM_CONSUMED,1275,BOM6_Item622_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item622_Location 21 does not exist in ( bom_produced.bom_id),
597,EC6389273,BOM_CONSUMED,1277,BOM6_Item629_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item629_Location 21 does not exist in ( bom_produced.bom_id),
598,EC6389273,BOM_CONSUMED,1278,BOM3_Item654_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item654_Location 21 does not exist in ( bom_produced.bom_id),
599,EC6389273,BOM_CONSUMED,1281,PRIMARY_Item686_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item686_Location 21 does not exist in ( bom_produced.bom_id),
600,EC6389273,BOM_CONSUMED,1282,BOM4_Item718_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item718_Location 21 does not exist in ( bom_produced.bom_id),
601,EC6389273,BOM_CONSUMED,1284,BOM1_Item750_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item750_Location 21 does not exist in ( bom_produced.bom_id),
602,EC6389273,BOM_CONSUMED,1285,BOM5_Item775_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item775_Location 21 does not exist in ( bom_produced.bom_id),
603,EC6389273,BOM_CONSUMED,1287,BOM5_Item782_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item782_Location 21 does not exist in ( bom_produced.bom_id),
604,EC6389273,BOM_CONSUMED,1291,BOM2_Item807_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item807_Location 21 does not exist in ( bom_produced.bom_id),
605,EC6389273,BOM_CONSUMED,1293,BOM2_Item814_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item814_Location 21 does not exist in ( bom_produced.bom_id),
606,EC6389273,BOM_CONSUMED,1294,BOM6_Item839_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item839_Location 21 does not exist in ( bom_produced.bom_id),
607,EC6389273,BOM_CONSUMED,1295,BOM3_Item871_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item871_Location 21 does not exist in ( bom_produced.bom_id),
608,EC6389273,BOM_CONSUMED,1296,PRIMARY_Item903_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item903_Location 21 does not exist in ( bom_produced.bom_id),
609,EC6389273,BOM_CONSUMED,1298,BOM4_Item935_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item935_Location 21 does not exist in ( bom_produced.bom_id),
610,EC6389273,BOM_CONSUMED,1301,BOM1_Item960_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item960_Location 21 does not exist in ( bom_produced.bom_id),
611,EC6389273,BOM_CONSUMED,1305,BOM1_Item967_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item967_Location 21 does not exist in ( bom_produced.bom_id),
612,EC6389273,BOM_CONSUMED,1306,BOM5_Item992_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item992_Location 21 does not exist in ( bom_produced.bom_id),
613,EC6389273,BOM_CONSUMED,1310,BOM5_Item999_Location 21,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item999_Location 21 does not exist in ( bom_produced.bom_id),
614,EC6389273,BOM_CONSUMED,1313,BOM3_Item003_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item003_Location 22 does not exist in ( bom_produced.bom_id),
615,EC6389273,BOM_CONSUMED,1316,PRIMARY_Item028_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item028_Location 22 does not exist in ( bom_produced.bom_id),
616,EC6389273,BOM_CONSUMED,1318,BOM4_Item060_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item060_Location 22 does not exist in ( bom_produced.bom_id),
617,EC6389273,BOM_CONSUMED,1319,BOM1_Item092_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item092_Location 22 does not exist in ( bom_produced.bom_id),
618,EC6389273,BOM_CONSUMED,1321,BOM5_Item124_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item124_Location 22 does not exist in ( bom_produced.bom_id),
619,EC6389273,BOM_CONSUMED,1324,BOM2_Item156_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item156_Location 22 does not exist in ( bom_produced.bom_id),
620,EC6389273,BOM_CONSUMED,1325,BOM6_Item181_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item181_Location 22 does not exist in ( bom_produced.bom_id),
621,EC6389273,BOM_CONSUMED,1328,BOM6_Item188_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item188_Location 22 does not exist in ( bom_produced.bom_id),
622,EC6389273,BOM_CONSUMED,1329,BOM3_Item213_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item213_Location 22 does not exist in ( bom_produced.bom_id),
623,EC6389273,BOM_CONSUMED,1333,PRIMARY_Item245_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item245_Location 22 does not exist in ( bom_produced.bom_id),
624,EC6389273,BOM_CONSUMED,1335,BOM4_Item277_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item277_Location 22 does not exist in ( bom_produced.bom_id),
625,EC6389273,BOM_CONSUMED,1337,BOM1_Item309_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item309_Location 22 does not exist in ( bom_produced.bom_id),
626,EC6389273,BOM_CONSUMED,1339,BOM5_Item341_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item341_Location 22 does not exist in ( bom_produced.bom_id),
627,EC6389273,BOM_CONSUMED,1340,BOM2_Item366_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item366_Location 22 does not exist in ( bom_produced.bom_id),
628,EC6389273,BOM_CONSUMED,1341,BOM2_Item373_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item373_Location 22 does not exist in ( bom_produced.bom_id),
629,EC6389273,BOM_CONSUMED,1344,BOM6_Item398_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item398_Location 22 does not exist in ( bom_produced.bom_id),
630,EC6389273,BOM_CONSUMED,1345,BOM3_Item430_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item430_Location 22 does not exist in ( bom_produced.bom_id),
631,EC6389273,BOM_CONSUMED,1347,PRIMARY_Item462_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item462_Location 22 does not exist in ( bom_produced.bom_id),
632,EC6389273,BOM_CONSUMED,1350,BOM4_Item494_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item494_Location 22 does not exist in ( bom_produced.bom_id),
633,EC6389273,BOM_CONSUMED,1351,BOM1_Item526_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item526_Location 22 does not exist in ( bom_produced.bom_id),
634,EC6389273,BOM_CONSUMED,1354,BOM5_Item551_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item551_Location 22 does not exist in ( bom_produced.bom_id),
635,EC6389273,BOM_CONSUMED,1355,BOM5_Item558_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item558_Location 22 does not exist in ( bom_produced.bom_id),
636,EC6389273,BOM_CONSUMED,1357,BOM2_Item583_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item583_Location 22 does not exist in ( bom_produced.bom_id),
637,EC6389273,BOM_CONSUMED,1358,BOM6_Item615_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item615_Location 22 does not exist in ( bom_produced.bom_id),
638,EC6389273,BOM_CONSUMED,1359,BOM3_Item647_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item647_Location 22 does not exist in ( bom_produced.bom_id),
639,EC6389273,BOM_CONSUMED,1363,PRIMARY_Item679_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item679_Location 22 does not exist in ( bom_produced.bom_id),
640,EC6389273,BOM_CONSUMED,1367,BOM4_Item711_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item711_Location 22 does not exist in ( bom_produced.bom_id),
641,EC6389273,BOM_CONSUMED,1370,BOM1_Item736_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item736_Location 22 does not exist in ( bom_produced.bom_id),
642,EC6389273,BOM_CONSUMED,1372,BOM1_Item743_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item743_Location 22 does not exist in ( bom_produced.bom_id),
643,EC6389273,BOM_CONSUMED,1375,BOM5_Item768_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item768_Location 22 does not exist in ( bom_produced.bom_id),
644,EC6389273,BOM_CONSUMED,1378,BOM2_Item800_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item800_Location 22 does not exist in ( bom_produced.bom_id),
645,EC6389273,BOM_CONSUMED,1381,BOM6_Item832_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item832_Location 22 does not exist in ( bom_produced.bom_id),
646,EC6389273,BOM_CONSUMED,1384,BOM3_Item864_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item864_Location 22 does not exist in ( bom_produced.bom_id),
647,EC6389273,BOM_CONSUMED,1385,PRIMARY_Item896_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item896_Location 22 does not exist in ( bom_produced.bom_id),
648,EC6389273,BOM_CONSUMED,1388,BOM4_Item921_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item921_Location 22 does not exist in ( bom_produced.bom_id),
649,EC6389273,BOM_CONSUMED,1390,BOM4_Item928_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item928_Location 22 does not exist in ( bom_produced.bom_id),
650,EC6389273,BOM_CONSUMED,1393,BOM1_Item953_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item953_Location 22 does not exist in ( bom_produced.bom_id),
651,EC6389273,BOM_CONSUMED,1394,BOM5_Item985_Location 22,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item985_Location 22 does not exist in ( bom_produced.bom_id),
652,EC6389273,BOM_CONSUMED,1396,PRIMARY_Item021_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item021_Location 23 does not exist in ( bom_produced.bom_id),
653,EC6389273,BOM_CONSUMED,1399,BOM4_Item053_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item053_Location 23 does not exist in ( bom_produced.bom_id),
654,EC6389273,BOM_CONSUMED,1401,BOM1_Item085_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item085_Location 23 does not exist in ( bom_produced.bom_id),
655,EC6389273,BOM_CONSUMED,1403,BOM5_Item110_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item110_Location 23 does not exist in ( bom_produced.bom_id),
656,EC6389273,BOM_CONSUMED,1406,BOM5_Item117_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item117_Location 23 does not exist in ( bom_produced.bom_id),
657,EC6389273,BOM_CONSUMED,1407,BOM2_Item142_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item142_Location 23 does not exist in ( bom_produced.bom_id),
658,EC6389273,BOM_CONSUMED,1410,BOM2_Item149_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item149_Location 23 does not exist in ( bom_produced.bom_id),
659,EC6389273,BOM_CONSUMED,1412,BOM6_Item174_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item174_Location 23 does not exist in ( bom_produced.bom_id),
660,EC6389273,BOM_CONSUMED,1413,BOM3_Item206_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item206_Location 23 does not exist in ( bom_produced.bom_id),
661,EC6389273,BOM_CONSUMED,1416,PRIMARY_Item238_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item238_Location 23 does not exist in ( bom_produced.bom_id),
662,EC6389273,BOM_CONSUMED,1417,BOM4_Item270_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item270_Location 23 does not exist in ( bom_produced.bom_id),
663,EC6389273,BOM_CONSUMED,1419,BOM1_Item295_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item295_Location 23 does not exist in ( bom_produced.bom_id),
664,EC6389273,BOM_CONSUMED,1421,BOM1_Item302_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item302_Location 23 does not exist in ( bom_produced.bom_id),
665,EC6389273,BOM_CONSUMED,1422,BOM5_Item327_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item327_Location 23 does not exist in ( bom_produced.bom_id),
666,EC6389273,BOM_CONSUMED,1423,BOM5_Item334_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item334_Location 23 does not exist in ( bom_produced.bom_id),
667,EC6389273,BOM_CONSUMED,1426,BOM2_Item359_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item359_Location 23 does not exist in ( bom_produced.bom_id),
668,EC6389273,BOM_CONSUMED,1429,BOM6_Item391_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item391_Location 23 does not exist in ( bom_produced.bom_id),
669,EC6389273,BOM_CONSUMED,1431,BOM3_Item423_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item423_Location 23 does not exist in ( bom_produced.bom_id),
670,EC6389273,BOM_CONSUMED,1433,PRIMARY_Item455_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item455_Location 23 does not exist in ( bom_produced.bom_id),
671,EC6389273,BOM_CONSUMED,1436,BOM4_Item480_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item480_Location 23 does not exist in ( bom_produced.bom_id),
672,EC6389273,BOM_CONSUMED,1439,BOM4_Item487_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item487_Location 23 does not exist in ( bom_produced.bom_id),
673,EC6389273,BOM_CONSUMED,1441,BOM1_Item512_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item512_Location 23 does not exist in ( bom_produced.bom_id),
674,EC6389273,BOM_CONSUMED,1444,BOM1_Item519_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item519_Location 23 does not exist in ( bom_produced.bom_id),
675,EC6389273,BOM_CONSUMED,1446,BOM5_Item544_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item544_Location 23 does not exist in ( bom_produced.bom_id),
676,EC6389273,BOM_CONSUMED,1450,BOM2_Item576_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item576_Location 23 does not exist in ( bom_produced.bom_id),
677,EC6389273,BOM_CONSUMED,1453,BOM6_Item608_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item608_Location 23 does not exist in ( bom_produced.bom_id),
678,EC6389273,BOM_CONSUMED,1456,BOM3_Item640_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item640_Location 23 does not exist in ( bom_produced.bom_id),
679,EC6389273,BOM_CONSUMED,1459,PRIMARY_Item665_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item665_Location 23 does not exist in ( bom_produced.bom_id),
680,EC6389273,BOM_CONSUMED,1460,PRIMARY_Item672_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item672_Location 23 does not exist in ( bom_produced.bom_id),
681,EC6389273,BOM_CONSUMED,1462,BOM4_Item697_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item697_Location 23 does not exist in ( bom_produced.bom_id),
682,EC6389273,BOM_CONSUMED,1464,BOM4_Item704_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item704_Location 23 does not exist in ( bom_produced.bom_id),
683,EC6389273,BOM_CONSUMED,1466,BOM1_Item729_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM1_Item729_Location 23 does not exist in ( bom_produced.bom_id),
684,EC6389273,BOM_CONSUMED,1468,BOM5_Item761_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM5_Item761_Location 23 does not exist in ( bom_produced.bom_id),
685,EC6389273,BOM_CONSUMED,1470,BOM2_Item793_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM2_Item793_Location 23 does not exist in ( bom_produced.bom_id),
686,EC6389273,BOM_CONSUMED,1472,BOM6_Item825_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM6_Item825_Location 23 does not exist in ( bom_produced.bom_id),
687,EC6389273,BOM_CONSUMED,1475,BOM3_Item850_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item850_Location 23 does not exist in ( bom_produced.bom_id),
688,EC6389273,BOM_CONSUMED,1477,BOM3_Item857_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM3_Item857_Location 23 does not exist in ( bom_produced.bom_id),
689,EC6389273,BOM_CONSUMED,1479,PRIMARY_Item882_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item882_Location 23 does not exist in ( bom_produced.bom_id),
690,EC6389273,BOM_CONSUMED,1480,PRIMARY_Item889_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = PRIMARY_Item889_Location 23 does not exist in ( bom_produced.bom_id),
691,EC6389273,BOM_CONSUMED,1483,BOM4_Item914_Location 23,1011,Check that every BOMID exists in BOM Produced,This BOMID = BOM4_Item914_Location 23 does not exist in ( bom_produced.bom_id),
