Report Name,Validation Report for Planning BOM Maintenance Application UI
Report Time,7/8/2026, 08:15:15 CST
Trnx Type,ONETIME,Run By,APPL_TEAM

Summary,BOM_PARAMETERS,BOM_PRODUCED,BOM_CONSUMED,ITEM_BOM_ROUTING
Validated Count,17684,17684,12033,17235
Success Count,17235,17235,12030,11980
Error Count,449,449,3,5255
One Time Load,No

Error Details are below:
ERR_LOG_ID,ENG_CHANGE_ID,File name,ROW NUMBER,BOM_ID,Validation_sequence,Validation_description,Validation_ERROR_DETAILS,Remediation message
5471,EC1696725,ITEM_BOM_ROUTING,15161,BOM1_HRL01335_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01335_1003 and erp_item_bom_routing_priority = 1,
5472,EC1696725,ITEM_BOM_ROUTING,15163,BOM1_HRL01347_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01347_1003 and erp_item_bom_routing_priority = 1,
5473,EC1696725,ITEM_BOM_ROUTING,15164,BOM1_HRL01347_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01347_1003 and erp_item_bom_routing_priority = 1,
5474,EC1696725,ITEM_BOM_ROUTING,15167,BOM1_HRL01392_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01392_1003 and erp_item_bom_routing_priority = 1,
5475,EC1696725,ITEM_BOM_ROUTING,15168,BOM1_HRL01392_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01392_1003 and erp_item_bom_routing_priority = 1,
5476,EC1696725,ITEM_BOM_ROUTING,15169,BOM1_HRL01392_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01392_1003 and erp_item_bom_routing_priority = 1,
5477,EC1696725,ITEM_BOM_ROUTING,15171,BOM1_HRL01394_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01394_1003 and erp_item_bom_routing_priority = 1,
5478,EC1696725,ITEM_BOM_ROUTING,15172,BOM1_HRL01394_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01394_1003 and erp_item_bom_routing_priority = 1,
5479,EC1696725,ITEM_BOM_ROUTING,15174,BOM1_HRL01396_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01396_1003 and erp_item_bom_routing_priority = 1,
5480,EC1696725,ITEM_BOM_ROUTING,15175,BOM1_HRL01396_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01396_1003 and erp_item_bom_routing_priority = 1,
5481,EC1696725,ITEM_BOM_ROUTING,15176,BOM1_HRL01396_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01396_1003 and erp_item_bom_routing_priority = 1,
5482,EC1696725,ITEM_BOM_ROUTING,15178,BOM1_HRL01399_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01399_1003 and erp_item_bom_routing_priority = 1,
5483,EC1696725,ITEM_BOM_ROUTING,15179,BOM1_HRL01399_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01399_1003 and erp_item_bom_routing_priority = 1,
5484,EC1696725,ITEM_BOM_ROUTING,15180,BOM1_HRL01399_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01399_1003 and erp_item_bom_routing_priority = 1,
5485,EC1696725,ITEM_BOM_ROUTING,15181,BOM1_HRL01399_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01399_1003 and erp_item_bom_routing_priority = 1,
5486,EC1696725,ITEM_BOM_ROUTING,15183,BOM1_HRL01400_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01400_1003 and erp_item_bom_routing_priority = 1,
5487,EC1696725,ITEM_BOM_ROUTING,15184,BOM1_HRL01400_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01400_1003 and erp_item_bom_routing_priority = 1,
5488,EC1696725,ITEM_BOM_ROUTING,15185,BOM1_HRL01400_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01400_1003 and erp_item_bom_routing_priority = 1,
5489,EC1696725,ITEM_BOM_ROUTING,15187,BOM1_HRL01402_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01402_1003 and erp_item_bom_routing_priority = 1,
5490,EC1696725,ITEM_BOM_ROUTING,15188,BOM1_HRL01402_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01402_1003 and erp_item_bom_routing_priority = 1,
5491,EC1696725,ITEM_BOM_ROUTING,15190,BOM1_HRL01408_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01408_1003 and erp_item_bom_routing_priority = 1,
5492,EC1696725,ITEM_BOM_ROUTING,15191,BOM1_HRL01408_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01408_1003 and erp_item_bom_routing_priority = 1,
5493,EC1696725,ITEM_BOM_ROUTING,15192,BOM1_HRL01408_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01408_1003 and erp_item_bom_routing_priority = 1,
5494,EC1696725,ITEM_BOM_ROUTING,15194,BOM1_HRL01409_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01409_1003 and erp_item_bom_routing_priority = 1,
5495,EC1696725,ITEM_BOM_ROUTING,15196,BOM1_HRL01414_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01414_1003 and erp_item_bom_routing_priority = 1,
5496,EC1696725,ITEM_BOM_ROUTING,15197,BOM1_HRL01414_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01414_1003 and erp_item_bom_routing_priority = 1,
5497,EC1696725,ITEM_BOM_ROUTING,15198,BOM1_HRL01414_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01414_1003 and erp_item_bom_routing_priority = 1,
5498,EC1696725,ITEM_BOM_ROUTING,15200,BOM1_HRL01415_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01415_1003 and erp_item_bom_routing_priority = 1,
5499,EC1696725,ITEM_BOM_ROUTING,15202,BOM1_HRL01424_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01424_1003 and erp_item_bom_routing_priority = 1,
5500,EC1696725,ITEM_BOM_ROUTING,15203,BOM1_HRL01424_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01424_1003 and erp_item_bom_routing_priority = 1,
5501,EC1696725,ITEM_BOM_ROUTING,15204,BOM1_HRL01424_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01424_1003 and erp_item_bom_routing_priority = 1,
5502,EC1696725,ITEM_BOM_ROUTING,15206,BOM1_HRL01426_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01426_1003 and erp_item_bom_routing_priority = 1,
5503,EC1696725,ITEM_BOM_ROUTING,15207,BOM1_HRL01426_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01426_1003 and erp_item_bom_routing_priority = 1,
5504,EC1696725,ITEM_BOM_ROUTING,15209,BOM1_HRL01427_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01427_1003 and erp_item_bom_routing_priority = 1,
5505,EC1696725,ITEM_BOM_ROUTING,15211,BOM1_HRL01428_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01428_1003 and erp_item_bom_routing_priority = 1,
5506,EC1696725,ITEM_BOM_ROUTING,15212,BOM1_HRL01428_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01428_1003 and erp_item_bom_routing_priority = 1,
5507,EC1696725,ITEM_BOM_ROUTING,15214,BOM1_HRL01429_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01429_1003 and erp_item_bom_routing_priority = 1,
5508,EC1696725,ITEM_BOM_ROUTING,15216,BOM1_HRL01430_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01430_1003 and erp_item_bom_routing_priority = 1,
5509,EC1696725,ITEM_BOM_ROUTING,15217,BOM1_HRL01430_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01430_1003 and erp_item_bom_routing_priority = 1,
5510,EC1696725,ITEM_BOM_ROUTING,15218,BOM1_HRL01430_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01430_1003 and erp_item_bom_routing_priority = 1,
5511,EC1696725,ITEM_BOM_ROUTING,15219,BOM1_HRL01430_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01430_1003 and erp_item_bom_routing_priority = 1,
5512,EC1696725,ITEM_BOM_ROUTING,15221,BOM1_HRL01438_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01438_1003 and erp_item_bom_routing_priority = 1,
5513,EC1696725,ITEM_BOM_ROUTING,15222,BOM1_HRL01438_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01438_1003 and erp_item_bom_routing_priority = 1,
5514,EC1696725,ITEM_BOM_ROUTING,15224,BOM1_HRL01440_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01440_1003 and erp_item_bom_routing_priority = 1,
5515,EC1696725,ITEM_BOM_ROUTING,15225,BOM1_HRL01440_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01440_1003 and erp_item_bom_routing_priority = 1,
5516,EC1696725,ITEM_BOM_ROUTING,15227,BOM1_HRL01443_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01443_1003 and erp_item_bom_routing_priority = 1,
5517,EC1696725,ITEM_BOM_ROUTING,15228,BOM1_HRL01443_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01443_1003 and erp_item_bom_routing_priority = 1,
5518,EC1696725,ITEM_BOM_ROUTING,15229,BOM1_HRL01443_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01443_1003 and erp_item_bom_routing_priority = 1,
5519,EC1696725,ITEM_BOM_ROUTING,15231,BOM1_HRL01444_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01444_1003 and erp_item_bom_routing_priority = 1,
5520,EC1696725,ITEM_BOM_ROUTING,15232,BOM1_HRL01444_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01444_1003 and erp_item_bom_routing_priority = 1,
5521,EC1696725,ITEM_BOM_ROUTING,15234,BOM1_HRL01446_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01446_1003 and erp_item_bom_routing_priority = 1,
5522,EC1696725,ITEM_BOM_ROUTING,15235,BOM1_HRL01446_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01446_1003 and erp_item_bom_routing_priority = 1,
5523,EC1696725,ITEM_BOM_ROUTING,15237,BOM1_HRL01447_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01447_1003 and erp_item_bom_routing_priority = 1,
5524,EC1696725,ITEM_BOM_ROUTING,15238,BOM1_HRL01447_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01447_1003 and erp_item_bom_routing_priority = 1,
5525,EC1696725,ITEM_BOM_ROUTING,15241,BOM1_HRL01456_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01456_1003 and erp_item_bom_routing_priority = 1,
5526,EC1696725,ITEM_BOM_ROUTING,15242,BOM1_HRL01456_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01456_1003 and erp_item_bom_routing_priority = 1,
5527,EC1696725,ITEM_BOM_ROUTING,15243,BOM1_HRL01456_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01456_1003 and erp_item_bom_routing_priority = 1,
5528,EC1696725,ITEM_BOM_ROUTING,15245,BOM1_HRL01458_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01458_1003 and erp_item_bom_routing_priority = 1,
5529,EC1696725,ITEM_BOM_ROUTING,15246,BOM1_HRL01458_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01458_1003 and erp_item_bom_routing_priority = 1,
5530,EC1696725,ITEM_BOM_ROUTING,15247,BOM1_HRL01458_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01458_1003 and erp_item_bom_routing_priority = 1,
5531,EC1696725,ITEM_BOM_ROUTING,15248,BOM1_HRL01458_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01458_1003 and erp_item_bom_routing_priority = 1,
5532,EC1696725,ITEM_BOM_ROUTING,15250,BOM1_HRL01462_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01462_1003 and erp_item_bom_routing_priority = 1,
5533,EC1696725,ITEM_BOM_ROUTING,15251,BOM1_HRL01462_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01462_1003 and erp_item_bom_routing_priority = 1,
5534,EC1696725,ITEM_BOM_ROUTING,15252,BOM1_HRL01462_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01462_1003 and erp_item_bom_routing_priority = 1,
5535,EC1696725,ITEM_BOM_ROUTING,15253,BOM1_HRL01462_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01462_1003 and erp_item_bom_routing_priority = 1,
5536,EC1696725,ITEM_BOM_ROUTING,15255,BOM1_HRL01464_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01464_1003 and erp_item_bom_routing_priority = 1,
5537,EC1696725,ITEM_BOM_ROUTING,15256,BOM1_HRL01464_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01464_1003 and erp_item_bom_routing_priority = 1,
5538,EC1696725,ITEM_BOM_ROUTING,15258,BOM1_HRL01468_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01468_1003 and erp_item_bom_routing_priority = 1,
5539,EC1696725,ITEM_BOM_ROUTING,15259,BOM1_HRL01468_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01468_1003 and erp_item_bom_routing_priority = 1,
5540,EC1696725,ITEM_BOM_ROUTING,15260,BOM1_HRL01468_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01468_1003 and erp_item_bom_routing_priority = 1,
5541,EC1696725,ITEM_BOM_ROUTING,15262,BOM1_HRL01470_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01470_1003 and erp_item_bom_routing_priority = 1,
5542,EC1696725,ITEM_BOM_ROUTING,15263,BOM1_HRL01470_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01470_1003 and erp_item_bom_routing_priority = 1,
5543,EC1696725,ITEM_BOM_ROUTING,15264,BOM1_HRL01470_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01470_1003 and erp_item_bom_routing_priority = 1,
5544,EC1696725,ITEM_BOM_ROUTING,15265,BOM1_HRL01470_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01470_1003 and erp_item_bom_routing_priority = 1,
5545,EC1696725,ITEM_BOM_ROUTING,15267,BOM1_HRL01477_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01477_1003 and erp_item_bom_routing_priority = 1,
5546,EC1696725,ITEM_BOM_ROUTING,15268,BOM1_HRL01477_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01477_1003 and erp_item_bom_routing_priority = 1,
5547,EC1696725,ITEM_BOM_ROUTING,15269,BOM1_HRL01477_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01477_1003 and erp_item_bom_routing_priority = 1,
5548,EC1696725,ITEM_BOM_ROUTING,15270,BOM1_HRL01477_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01477_1003 and erp_item_bom_routing_priority = 1,
5549,EC1696725,ITEM_BOM_ROUTING,15272,BOM1_HRL01482_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01482_1003 and erp_item_bom_routing_priority = 1,
5550,EC1696725,ITEM_BOM_ROUTING,15273,BOM1_HRL01482_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01482_1003 and erp_item_bom_routing_priority = 1,
5551,EC1696725,ITEM_BOM_ROUTING,15275,BOM1_HRL01484_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01484_1003 and erp_item_bom_routing_priority = 1,
5552,EC1696725,ITEM_BOM_ROUTING,15276,BOM1_HRL01484_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01484_1003 and erp_item_bom_routing_priority = 1,
5553,EC1696725,ITEM_BOM_ROUTING,15277,BOM1_HRL01484_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01484_1003 and erp_item_bom_routing_priority = 1,
5554,EC1696725,ITEM_BOM_ROUTING,15278,BOM1_HRL01484_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01484_1003 and erp_item_bom_routing_priority = 1,
5555,EC1696725,ITEM_BOM_ROUTING,15280,BOM1_HRL01496_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01496_1003 and erp_item_bom_routing_priority = 1,
5556,EC1696725,ITEM_BOM_ROUTING,15281,BOM1_HRL01496_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01496_1003 and erp_item_bom_routing_priority = 1,
5557,EC1696725,ITEM_BOM_ROUTING,15282,BOM1_HRL01496_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01496_1003 and erp_item_bom_routing_priority = 1,
5558,EC1696725,ITEM_BOM_ROUTING,15284,BOM1_HRL01498_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01498_1003 and erp_item_bom_routing_priority = 1,
5559,EC1696725,ITEM_BOM_ROUTING,15285,BOM1_HRL01498_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01498_1003 and erp_item_bom_routing_priority = 1,
5560,EC1696725,ITEM_BOM_ROUTING,15286,BOM1_HRL01498_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01498_1003 and erp_item_bom_routing_priority = 1,
5561,EC1696725,ITEM_BOM_ROUTING,15288,BOM1_HRL01500_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01500_1003 and erp_item_bom_routing_priority = 1,
5562,EC1696725,ITEM_BOM_ROUTING,15289,BOM1_HRL01500_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01500_1003 and erp_item_bom_routing_priority = 1,
5563,EC1696725,ITEM_BOM_ROUTING,15290,BOM1_HRL01500_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01500_1003 and erp_item_bom_routing_priority = 1,
5564,EC1696725,ITEM_BOM_ROUTING,15292,BOM1_HRL01501_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01501_1003 and erp_item_bom_routing_priority = 1,
5565,EC1696725,ITEM_BOM_ROUTING,15293,BOM1_HRL01501_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01501_1003 and erp_item_bom_routing_priority = 1,
5566,EC1696725,ITEM_BOM_ROUTING,15294,BOM1_HRL01501_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01501_1003 and erp_item_bom_routing_priority = 1,
5567,EC1696725,ITEM_BOM_ROUTING,15296,BOM1_HRL01502_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01502_1003 and erp_item_bom_routing_priority = 1,
5568,EC1696725,ITEM_BOM_ROUTING,15297,BOM1_HRL01502_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01502_1003 and erp_item_bom_routing_priority = 1,
5569,EC1696725,ITEM_BOM_ROUTING,15298,BOM1_HRL01502_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01502_1003 and erp_item_bom_routing_priority = 1,
5570,EC1696725,ITEM_BOM_ROUTING,15300,BOM1_HRL01525_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01525_1003 and erp_item_bom_routing_priority = 1,
5571,EC1696725,ITEM_BOM_ROUTING,15301,BOM1_HRL01525_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01525_1003 and erp_item_bom_routing_priority = 1,
5572,EC1696725,ITEM_BOM_ROUTING,15302,BOM1_HRL01525_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01525_1003 and erp_item_bom_routing_priority = 1,
5573,EC1696725,ITEM_BOM_ROUTING,15304,BOM1_HRL01529_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01529_1003 and erp_item_bom_routing_priority = 1,
5574,EC1696725,ITEM_BOM_ROUTING,15306,BOM1_HRL01545_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01545_1003 and erp_item_bom_routing_priority = 1,
5575,EC1696725,ITEM_BOM_ROUTING,15307,BOM1_HRL01545_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01545_1003 and erp_item_bom_routing_priority = 1,
5576,EC1696725,ITEM_BOM_ROUTING,15308,BOM1_HRL01545_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01545_1003 and erp_item_bom_routing_priority = 1,
5577,EC1696725,ITEM_BOM_ROUTING,15310,BOM1_HRL01549_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01549_1003 and erp_item_bom_routing_priority = 1,
5578,EC1696725,ITEM_BOM_ROUTING,15311,BOM1_HRL01549_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01549_1003 and erp_item_bom_routing_priority = 1,
5579,EC1696725,ITEM_BOM_ROUTING,15313,BOM1_HRL01554_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01554_1003 and erp_item_bom_routing_priority = 1,
5580,EC1696725,ITEM_BOM_ROUTING,15314,BOM1_HRL01554_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01554_1003 and erp_item_bom_routing_priority = 1,
5581,EC1696725,ITEM_BOM_ROUTING,15316,BOM1_HRL01563_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01563_1003 and erp_item_bom_routing_priority = 1,
5582,EC1696725,ITEM_BOM_ROUTING,15317,BOM1_HRL01563_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01563_1003 and erp_item_bom_routing_priority = 1,
5583,EC1696725,ITEM_BOM_ROUTING,15319,BOM1_HRL01568_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01568_1003 and erp_item_bom_routing_priority = 1,
5584,EC1696725,ITEM_BOM_ROUTING,15321,BOM1_HRL01571_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01571_1003 and erp_item_bom_routing_priority = 1,
5585,EC1696725,ITEM_BOM_ROUTING,15322,BOM1_HRL01571_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01571_1003 and erp_item_bom_routing_priority = 1,
5586,EC1696725,ITEM_BOM_ROUTING,15324,BOM1_HRL01573_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01573_1003 and erp_item_bom_routing_priority = 1,
5587,EC1696725,ITEM_BOM_ROUTING,15325,BOM1_HRL01573_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01573_1003 and erp_item_bom_routing_priority = 1,
5588,EC1696725,ITEM_BOM_ROUTING,15327,BOM1_HRL01574_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01574_1003 and erp_item_bom_routing_priority = 1,
5589,EC1696725,ITEM_BOM_ROUTING,15328,BOM1_HRL01574_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01574_1003 and erp_item_bom_routing_priority = 1,
5590,EC1696725,ITEM_BOM_ROUTING,15329,BOM1_HRL01574_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01574_1003 and erp_item_bom_routing_priority = 1,
5591,EC1696725,ITEM_BOM_ROUTING,15331,BOM1_HRL01575_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01575_1003 and erp_item_bom_routing_priority = 1,
5592,EC1696725,ITEM_BOM_ROUTING,15332,BOM1_HRL01575_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01575_1003 and erp_item_bom_routing_priority = 1,
5593,EC1696725,ITEM_BOM_ROUTING,15333,BOM1_HRL01575_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01575_1003 and erp_item_bom_routing_priority = 1,
5594,EC1696725,ITEM_BOM_ROUTING,15334,BOM1_HRL01575_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01575_1003 and erp_item_bom_routing_priority = 1,
5595,EC1696725,ITEM_BOM_ROUTING,15336,BOM1_HRL01590_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01590_1003 and erp_item_bom_routing_priority = 1,
5596,EC1696725,ITEM_BOM_ROUTING,15337,BOM1_HRL01590_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01590_1003 and erp_item_bom_routing_priority = 1,
5597,EC1696725,ITEM_BOM_ROUTING,15338,BOM1_HRL01590_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01590_1003 and erp_item_bom_routing_priority = 1,
5598,EC1696725,ITEM_BOM_ROUTING,15339,BOM1_HRL01590_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01590_1003 and erp_item_bom_routing_priority = 1,
5599,EC1696725,ITEM_BOM_ROUTING,15341,BOM1_HRL01594_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01594_1003 and erp_item_bom_routing_priority = 1,
5600,EC1696725,ITEM_BOM_ROUTING,15342,BOM1_HRL01594_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01594_1003 and erp_item_bom_routing_priority = 1,
5601,EC1696725,ITEM_BOM_ROUTING,15344,BOM1_HRL01599_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01599_1003 and erp_item_bom_routing_priority = 1,
5602,EC1696725,ITEM_BOM_ROUTING,15345,BOM1_HRL01599_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01599_1003 and erp_item_bom_routing_priority = 1,
5603,EC1696725,ITEM_BOM_ROUTING,15346,BOM1_HRL01599_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01599_1003 and erp_item_bom_routing_priority = 1,
5604,EC1696725,ITEM_BOM_ROUTING,15348,BOM1_HRL01602_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01602_1003 and erp_item_bom_routing_priority = 1,
5605,EC1696725,ITEM_BOM_ROUTING,15349,BOM1_HRL01602_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01602_1003 and erp_item_bom_routing_priority = 1,
5606,EC1696725,ITEM_BOM_ROUTING,15350,BOM1_HRL01602_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01602_1003 and erp_item_bom_routing_priority = 1,
5607,EC1696725,ITEM_BOM_ROUTING,15352,BOM1_HRL01603_1003,1020,Check duplicate priority,There are duplicate values for this BOMID = BOM1_HRL01603_1003 and erp_item_bom_routing_priority = 1,
